player_name,team_name,pass_danger_prob,dist,angle,forward
Andrés Iniesta Luján,Barcelona,0.09585804795419794,49.718507620402285,59.41175372112928,1
Marc-André ter Stegen,Barcelona,0.0036758815220248628,10.764757312638315,54.83356396420713,1
Víctor Camarasa Ferrando,Real Betis,0.20913763157369922,35.11409973215888,-70.01689347810003,1
Ross Barkley,Everton,0.22801194087921814,32.555491088294154,-101.51702475114739,0
Joseba Zaldúa Bengoetxea,Leganés,0.025099807828085463,9.368030742904297,-16.11341823308934,1
José Paulo Bezzera Maciel Júnior,Barcelona,0.07442673550445705,21.53346233191495,-93.19458946511044,0
Asmir Begović,Chelsea,0.010795582012273866,78.48821567598539,20.744011611947695,1
Sergi Darder Moll,Espanyol,0.019783886407641206,19.453791404248175,19.832129850218386,1
Ivan Rakitić,Barcelona,0.011238531722828368,13.416407864998739,26.56505117707799,1
Marko Arnautović,Stoke City,0.2078793510324704,16.532392446346048,-55.348684087995494,1
Carlos Alberto Sánchez Moreno,Aston Villa,0.003736391999178944,4.716990566028303,4.86451443776053,1
Jordi Alba Ramos,Barcelona,0.03717253387463066,15.308167754502824,91.87174496528876,0
Leighton Baines,Everton,0.010861912801689305,4.204759208325723,-2.726310993906259,1
Jonathan Grant Evans,West Bromwich Albion,0.002170957772204007,10.421612159354234,154.41847074206115,0
Thomas Vermaelen,Barcelona,0.00895033636230623,16.401219466856727,37.568592028827496,1
Francisco Javier García Fernández,Real Betis,0.008248225287279165,24.08318915758459,-94.76364169072617,0
Lionel Andrés Messi Cuccittini,Barcelona,0.10276399615807068,9.457801012920505,-19.776076602639204,1
Andrés Iniesta Luján,Barcelona,0.08888756233756698,15.938946012832835,-29.299008745009743,1
José Paulo Bezzera Maciel Júnior,Barcelona,0.15681090070353207,14.322360140703063,52.08993014415522,1
Dani Castellano Betancor,Las Palmas,0.017072664138076475,13.154847015454038,148.36396400137244,0
Gerard Piqué Bernabéu,Barcelona,0.027582003951405917,35.34642839099872,80.88411316714398,1
Sergi Roberto Carnicer,Barcelona,0.0062999223415341095,13.074020039758237,-21.068974931931205,1
Scott Dann,Crystal Palace,0.0071303041016362876,47.73101716913227,-59.67443811716507,1
César Azpilicueta Tanco,Chelsea,0.03828632626172732,24.5,0.0,1
Daniel Parejo Muñoz,Valencia,0.03298317692016503,20.999523804124703,-29.372616260878946,1
Samuel Yves Umtiti,Barcelona,0.010317695136273801,17.344163283364235,-9.625248156123916,1
Laurent Koscielny,Arsenal,0.03340511991021904,29.44775033852331,-59.60350987778443,1
Rubén Peña Jiménez,Eibar,0.012494033941612564,13.200378782444087,-89.56594936786061,1
Kasper Schmeichel,Leicester City,0.029665541000751923,42.82102287428454,17.67330681203469,1
Harry Arter,AFC Bournemouth,0.06018652073963246,18.668154702594478,-57.24633285968039,1
Robert Kenedy Nunes do Nascimento,Chelsea,0.09175945987765467,22.269710370815332,-73.02968098228337,1
José Paulo Bezzera Maciel Júnior,Barcelona,0.08089026494201067,18.921416437465773,-87.27368900609372,1
Unai Núñez Gestoso,Athletic Club,0.002233684222155495,33.45115842538192,-105.0748494095508,0
Ikechi Anya,Watford,0.20285223988922962,26.300760445279902,-89.56429904873225,1
Mateo Kovačić,Real Madrid,0.007595734735927685,14.317821063276353,-114.77514056883193,0
Fabian Lukas Schär,RC Deportivo La Coruña,0.0663583408826476,25.066710992868607,51.80425956260842,1
Ezequiel Marcelo Garay,Valencia,0.016753272241703854,29.82633064927699,-98.48327243488967,0
Tim Howard,Everton,0.012482494827321739,76.3613776722238,-32.920065268928894,1
Daley Blind,Manchester United,0.013120033426997359,26.699250925821875,41.81175269501737,1
Bradley Guzan,Aston Villa,0.01678481202115272,67.11095290636246,11.343419191138436,1
Hernán Daniel Santana Trujillo,Las Palmas,0.05426813062133854,13.708756325794111,105.65834529901973,0
Wayne Hennessey,Crystal Palace,0.003959215746381757,13.778606605894518,-74.85429385556984,1
Stéphane Sessègnon,West Bromwich Albion,0.12264332624228952,14.312581877495063,34.46728817685801,1
Eneko Bóveda Altube,Athletic Club,0.023605811478770923,9.135097153287425,-84.97592474146043,1
Benik Afobe,AFC Bournemouth,0.24435582654341223,6.525335240430178,74.89890183861453,1
José Ángel Valdés Díaz,Eibar,0.05445021351855352,18.385320231097413,135.440728072761,0
Michael Krohn-Dehli,RC Deportivo La Coruña,0.08711928552175065,14.819244245237345,166.3388462930945,0
Mohamed Naser Elsayed Elneny,Arsenal,0.05215528051320649,17.831432920547915,-66.88579201667316,1
Eden Hazard,Chelsea,0.1705810487104005,8.121576201698781,170.0737544933483,0
Lucas Pezzini Leiva,Liverpool,0.0462663284051714,15.980613254815976,52.628149668580704,1
Ivan Rakitić,Barcelona,0.05343098831199542,12.84250754331101,40.26255665198985,1
Sergi Roberto Carnicer,Barcelona,0.054825478238112256,12.747548783981975,-152.42986281766784,0
Ashley Westwood,Aston Villa,0.01012356268138208,9.604165762834372,148.6269948598915,0
José Paulo Bezzera Maciel Júnior,Barcelona,0.05455127754786242,19.6468827043885,14.743562836470735,1
Marc Albrighton,Leicester City,0.2327678087622391,50.23594330755619,-59.75998231718277,1
Sergi Roberto Carnicer,Barcelona,0.040686362920819896,10.729864864013898,-94.27584111262892,0
