player_name,team_name,passes,pass_danger
Antonino La Gumina,Palermo,14,0.0605204579429291
Gabriel Moisés Antunes da Silva,Genoa,365,0.060335601205761265
Federico Peluso,Sassuolo,1653,0.06020983836378345
Ivaylo Chochev,Palermo,854,0.0599657786671886
Danilo Cataldi,Lazio,931,0.059731083915523606
Kwadwo Asamoah,Juventus,344,0.05969555748949138
Emil Krafth,Bologna,95,0.05952828137175677
Ronaldo Pompeu da Silva,Empoli,123,0.059399998390268084
Djamel Eddine Mesbah,Sampdoria,276,0.05939943083429
Gabriel Moisés Antunes da Silva,Carpi,574,0.059213423468575756
Faouzi Ghoulam,Napoli,2456,0.05920807930683179
Emmanuel Agyemang-Badu,Udinese,932,0.05916398096237207
Davide Brivio,Atalanta,653,0.05912071309676014
Luca Cigarini,Atalanta,1287,0.05900766393487518
Alessandro Frara,Frosinone,449,0.05889299582758701
Marco Parolo,Lazio,1218,0.05866444933764943
José Mauri,AC Milan,148,0.0586112586584272
Alexander Merkel,Udinese,38,0.058484075525137305
Abdoulay Konko,Lazio,1065,0.0581378894412563
Simone Missiroli,Sassuolo,992,0.0580162987904167
Mirko Valdifiori,Napoli,464,0.05796222193512975
Nathaniel Chalobah,Napoli,44,0.057898122823570916
Jacopo Sala,Sampdoria,111,0.057859310555323396
Jorge Luiz Frello Filho,Napoli,3779,0.05779740665925504
Artur Ioniţă,Hellas Verona,863,0.0576881983932768
Sami Khedira,Juventus,816,0.05749985419396642
Saphir Sliti Taïder,Bologna,1086,0.057447407141051066
Dávid Ivan,Sampdoria,547,0.057384389398467336
Martín Montoya Torralbo,Inter Milan,204,0.05733930947555279
Bruno da Silva Peres,Torino,1262,0.057323503311991306
Riccardo Fiamozzi,Genoa,220,0.05717307064759736
Ibrahima Mbaye,Bologna,642,0.05712153273322235
Leandro Greco,Hellas Verona,996,0.056675815938944385
Federico Bonazzoli,Sampdoria,23,0.05658313515313088
Federico Viviani,Hellas Verona,1211,0.056552211445734565
Robert Gucher,Frosinone,612,0.05650721954472496
Luca Antonelli,AC Milan,1555,0.056468859619393526
Davide Santon,Inter Milan,646,0.05617470652840464
Eros Pisano,Hellas Verona,1572,0.05586919667411756
Assane Demoya Gnoukouri,Inter Milan,50,0.05582677204040979
Mohamed Salim Fares,Hellas Verona,281,0.05544722527243601
Yussif Raman Chibsah,Frosinone,436,0.05521614184577887
Alex Ferrari,Bologna,674,0.055082742227631466
Salih Uçan,AS Roma,23,0.054792247935621964
Massimo Gobbi,Chievo,1689,0.05458726185348979
Marcello Gazzola,Sassuolo,222,0.054521216930281134
Paolo Sammarco,Frosinone,914,0.05427414216284988
Kévin Constant,Bologna,234,0.053826806283535936
Anderson Hernanes de Carvalho Andrade,Juventus,641,0.0534745133998742
Leandro Daniel Paredes,Empoli,2087,0.05331347479043111
Adam Masina,Bologna,1570,0.05319571488123621
David López Silva,Napoli,578,0.05314202077011649
Marcel Büchel,Empoli,886,0.05310034221054444
Geoffrey Kondogbia,Inter Milan,1319,0.0530815878501355
Erick Antonio Pulgar Farfán,Bologna,359,0.052965406698745464
Gastón Brugman,Palermo,610,0.05293927689936063
Filippo Porcari,Carpi,89,0.05283781462964299
Ignazio Abate,AC Milan,1632,0.05279627809181119
Lucas Rodrigo Biglia,Lazio,1991,0.052613783820491596
Matteo Brighi,Bologna,608,0.05250490215047604
Boukary Dramé,Atalanta,1289,0.05248883912837221
Mario Suárez Mata,Fiorentina,465,0.05240833926629783
Fabio Daprelà,Palermo,78,0.05191079418586579
Édgar Osvaldo Barreto Cáceres,Sampdoria,1025,0.05184388415589084
Raffaele Bianco,Carpi,859,0.05176862701189985
Andrea Conti,Atalanta,431,0.05169521421153988
Danilo D''Ambrosio,Inter Milan,946,0.051653271470096095
Fernando Lucas Martins,Sampdoria,2190,0.0512603632256033
Elseid Hysaj,Napoli,2525,0.05115698321418534
Cristian Raimondi,Atalanta,362,0.05074294727405731
Pedro Miguel Almeida Lopes Pereira,Sampdoria,296,0.05064526824226374
Roberto Crivello,Frosinone,628,0.05063531200999095
Ştefan Daniel Radu,Lazio,761,0.05052998610814817
Gianpaolo Bellini,Atalanta,506,0.050518979465118984
Michelangelo Albertazzi,Hellas Verona,334,0.05032794348693375
Luca Bittante,Empoli,381,0.05029741579889501
Christian Maggio,Napoli,274,0.050081087305628456
Nigel de Jong,AC Milan,184,0.04976376570504815
Fabrizio Poli,Carpi,321,0.04972791863628532
Panagiotis Giorgios Kone,Udinese,120,0.049627441544208575
Simone Padoin,Juventus,292,0.04940800989043257
Marco Zambelli,Empoli,789,0.048983238486227196
Fabio Daprelà,Carpi,27,0.048867339082228324
Milan Badelj,Fiorentina,1815,0.04860613026639091
Juraj Kucka,Genoa,49,0.04857893576044931
Manuel Rolando Iturra Urrutia,Udinese,448,0.04829553059652164
Seydou Kéita,AS Roma,800,0.04813927551785109
Mário Rui Silva Duarte,Empoli,2368,0.04813074427158131
Vassilis Torosidis,AS Roma,370,0.0479089726513739
Matteo Ciofani,Frosinone,539,0.047822685749652157
Claudio Marchisio,Juventus,1509,0.04774499011415335
Guilherme dos Santos Torres,Udinese,229,0.04756502927162197
Luigi Giorgi,Atalanta,18,0.047300720321907824
Carlos Emilio Carmona Tello,Atalanta,243,0.04719337969336229
Nenad Krstičić,Sampdoria,301,0.04695779433300578
Enzo Maresca,Palermo,675,0.046890644829938405
Fabio Della Giovanna,Inter Milan,5,0.04688031192720612
Zdravko Kuzmanović,Udinese,578,0.04672309633642481
Mato Jajalo,Palermo,1077,0.04670614227878775
Mirko Gori,Frosinone,973,0.04656063442292095
Fabrizio Cacciatore,Chievo,1545,0.046471802275806155
Matías Vecino Falero,Fiorentina,1964,0.04639160396464528
Dominik Furman,Hellas Verona,17,0.04590796928927749
Segundo Víctor Ibarbo Guerrero,AS Roma,3,0.04562051751905091
Riccardo Montolivo,AC Milan,1984,0.04553333990188369
Nicolas Sebastian Frey,Chievo,756,0.0454505773253062
Angelo Palombo,Sampdoria,206,0.04543153461998766
Patricio Gabarrón Gil,Lazio,454,0.045317342917786246
Bryan Cristante,Palermo,69,0.045298799968186754
Matuzalém Francelino da Silva,Hellas Verona,176,0.04526955936720341
Ogenyi Eddy Onazi,Lazio,689,0.04515951994166474
Dušan Basta,Lazio,1306,0.04506738252110829
Sanjin Prcić,Torino,18,0.04484761062435586
Giulio Migliaccio,Atalanta,239,0.04465651837515753
Gastón Alexis Silva Perdomo,Torino,527,0.04464434854511741
Raffaele Maiello,Empoli,378,0.04357954683572104
Nicola Rigoni,Chievo,989,0.04349461589835581
Ivan Strinić,Napoli,227,0.04344229234227353
Lorenzo Crisetig,Bologna,194,0.043421118717981204
Francesco Magnanelli,Sassuolo,2381,0.04331878640294219
Vasco Regini,Sampdoria,603,0.043136992500869956
Felipe Melo de Carvalho,Inter Milan,1112,0.043091962129874276
Giampiero Pinzi,Chievo,488,0.04303129843257833
Mattia Cassani,Sampdoria,1130,0.04301277809823401
Isaac Cofie,Carpi,941,0.042642642079620055
Gennaro Sardo,Chievo,187,0.0425286006529142
Vincent Laurini,Empoli,1132,0.042236873157263786
Luca Marrone,Carpi,333,0.042198156268527354
Aljaž Struna,Palermo,926,0.04218714276973164
Amadou Diawara,Bologna,1662,0.04198405939998446
Andrea Masiello,Atalanta,1281,0.04197770077273551
Alessandro Longhi,Sassuolo,179,0.04142492775501204
Mario Lemina,Juventus,462,0.04102311154772859
Manuel Locatelli,AC Milan,60,0.040952377749091454
Edson Braafheid,Lazio,162,0.04082610890453848
Cristian Zaccardo,Carpi,956,0.04067008882424127
William Vainqueur,AS Roma,386,0.040615955669350556
Norbert Gyömbér,AS Roma,52,0.04052521903638078
Juan Guilherme Nunes Jesus,Inter Milan,949,0.04030722897798224
Alberto Facundo Costa,Fiorentina,221,0.039730853513697297
Simone Edera,Torino,1,0.03960019790920433
Assane Dioussé El Hadji,Empoli,716,0.03948919176283953
Ivan Radovanović,Chievo,1364,0.03917062653855655
Giuseppe Vives,Torino,1438,0.0387021552316121
Iván Rodrigo Piris Leguizamón,Udinese,853,0.03870042570851232
Marten de Roon,Atalanta,1669,0.038639612082442744
Daniele De Rossi,AS Roma,1462,0.0381045883940576
Nenad Tomović,Fiorentina,1392,0.03806041914720538
Nikola Maksimović,Torino,832,0.037751902879532
Gary Alexis Medel Soto,Inter Milan,1797,0.03689339931275859
Giovanni Marchese,Genoa,354,0.03682788366143551
Luca Rossettini,Bologna,1310,0.03628415496521356
José Martín Cáceres Silva,Juventus,300,0.03507980331817803
Roberto Vitiello,Palermo,301,0.0345376407459969
Armando Izzo,Genoa,1449,0.03437017093196472
Giorgio Chiellini,Juventus,1411,0.03401620738789687
Riccardo Gagliolo,Carpi,1133,0.03368881062716825
Ervin Zukanović,AS Roma,305,0.03308756441242044
Alessandro Gazzi,Torino,608,0.03285579437036586
Sebastian De Maio,Genoa,1098,0.03280404603166323
Philippe Mexès,AC Milan,227,0.03273762728451725
Rafael Márquez Álvarez,Hellas Verona,430,0.031142344180077712
Felipe Dias da Silva dal Belo,Udinese,879,0.030757107117812328
Andrea Barzagli,Juventus,1959,0.03072213872123296
Facundo Sebastián Roncaglia,Fiorentina,1918,0.030500085233881747
Thomas Heurtaux,Udinese,389,0.029836555760311936
Ervin Zukanović,Sampdoria,694,0.029369532988164575
Maurizio Domizzi,Udinese,157,0.028609378000978018
Luca Checchin,Hellas Verona,64,0.02838017745881616
Abdelhamid El Kaoutari,Palermo,271,0.028247257043002495
Molla Wagué,Udinese,627,0.028000162142937875
Cesare Bovo,Torino,1325,0.02783874109893037
Matteo Bianchetti,Hellas Verona,753,0.027450124583806846
Raúl Albiol i Tortajada,Napoli,2574,0.027336615795153483
Modibo Diakité,Sampdoria,235,0.027304053646050076
Marco Crimi,Bologna,16,0.02729069309903951
Kalidou Koulibaly,Napoli,2382,0.027244824353978344
Vangelis Moras,Hellas Verona,1176,0.027163450753409372
Marios Oikonomou,Bologna,759,0.027012231590545385
Milan Škriniar,Sampdoria,78,0.026914308036172035
Antonio Rüdiger,AS Roma,1569,0.026762613807118252
Edoardo Goldaniga,Palermo,363,0.026673997116698055
Emiliano Moretti,Torino,2049,0.02664874617718589
Daniele Rugani,Juventus,788,0.02632615822431688
Leonardo Blanchard,Frosinone,916,0.026171693423549854
Milan Biševac,Lazio,450,0.026088157411730904
Domenico Maietta,Bologna,811,0.025960017608033344
Davide Astori,Fiorentina,2338,0.02589689503857459
Niklas Moisander,Sampdoria,863,0.025527352339605847
Modibo Diakité,Frosinone,491,0.025501173090623032
Paolo Cannavaro,Sassuolo,1085,0.025229380119443746
Leonardo Bonucci,Juventus,2336,0.025192653414089775
Lorenzo Tonelli,Empoli,1353,0.024883700817664105
Vlad Iulian Chiricheș,Napoli,501,0.024699041841349578
Emanuele Suagher,Carpi,135,0.024673857308429966
Ezequiel Muñoz,Genoa,634,0.02417961880892729
Nicolás Federico Spolli,Carpi,97,0.024132086756680975
Jeison Fabián Murillo Cerón,Inter Milan,1570,0.024051858826711986
Thiago Rangel Cionek,Palermo,144,0.023925687039467305
João Miranda de Souza Filho,Inter Milan,1536,0.023669171053176674
Igor Bubnjić,Carpi,238,0.023607324538105188
Alessio Romagnoli,AC Milan,1583,0.023547185357354842
Rafael Tolói,Atalanta,721,0.023442915701801677
Francesco Acerbi,Sassuolo,1844,0.023293351017278845
Alex Rodrigo Dias da Costa,AC Milan,943,0.0232828621062371
Wesley Hoedt,Lazio,1080,0.02316394075129678
Rodrigo Ely,AC Milan,60,0.023064744386042335
Andrea Ranocchia,Sampdoria,535,0.022940781055782036
Uroš Ćosić,Empoli,560,0.02291795506089401
Andrea Ranocchia,Inter Milan,133,0.02291214636632216
Dario Dainelli,Chievo,580,0.022826976957799797
Andrea Costa,Empoli,1384,0.022672035899514484
Danilo Larangeira,Udinese,1223,0.022626381538263136
Daniele Gastaldello,Bologna,1075,0.022567466191434387
