player_name,team_name,passes,pass_danger
Andrew Surman,AFC Bournemouth,145,0.035072682390496275
Jefferson Andrés Lerma Solís,Levante UD,20,0.03490297228922322
David Rodríguez Lombán,Eibar,18,0.03488594426711088
Ryan Bennett,Norwich City,33,0.03482471655722584
Matías Aguirregaray Guruceaga,Las Palmas,46,0.03468407471141711
Oghenekaro Etebo,Las Palmas,30,0.03462619212544314
Ryan Mason,Tottenham Hotspur,17,0.034451814217682
Alexander Banor Tettey,Norwich City,45,0.03441450577853808
Iván Ramis Barrios,Eibar,32,0.03431652410656595
Nacer Chadli,Tottenham Hotspur,5,0.03421985081063551
Antonio Barragán Fernández,Real Betis,53,0.034169245625506606
Mario Hermoso Canseco,Espanyol,22,0.03384356261248319
Jan Kirchhoff,Sunderland,42,0.03380926955211167
Geoff Cameron,Stoke City,88,0.03365989576157947
Paulo André Rodrigues de Oliveira,Eibar,39,0.033446577312892946
Jon Flanagan,Liverpool,81,0.03313327527390579
Alejandro Gálvez Jimena,Eibar,39,0.033107894758186034
Steven N''Kemboanza Mike Christopher Nzonzi,Sevilla,64,0.0328934932668345
Nicolás Hernán Otamendi,Manchester City,90,0.03230793034021693
José Ramiro Funes Mori,Everton,39,0.032263044258724005
Glenn Whelan,Stoke City,179,0.032101923342791744
Maximiliano Gómez González,Celta Vigo,11,0.031882970408032674
Alberto Aquilani,Las Palmas,117,0.031851886678809775
Hernán Daniel Santana Trujillo,Las Palmas,51,0.0317647722148333
Unai Núñez Gestoso,Athletic Club,84,0.03170965165577898
Rúben Miguel Nunes Vezo,Valencia,48,0.03125074998384505
Lucas Pezzini Leiva,Liverpool,90,0.031111287692812628
Phil Jones,Manchester United,42,0.030612296465055144
Javier Fuego Martínez,Villarreal,25,0.030523592345159382
José Vicente Gómez Umpiérrez,Las Palmas,50,0.0304906996983799
Clément Lenglet,Sevilla,33,0.03046737554979297
Craig Cathcart,Watford,41,0.0297021996319036
Facundo Sebastián Roncaglia,Celta Vigo,12,0.029322024872188643
Wes Morgan,Leicester City,77,0.0293152120029799
Scott Dann,Crystal Palace,101,0.02920540050271447
Laurent Koscielny,Arsenal,44,0.02910446967206609
Sébastien Aymar Bassong Nguena,Norwich City,19,0.028710091018373535
Martín Gastón Demichelis,Manchester City,49,0.02862590562294523
Aymeric Laporte,Athletic Club,36,0.028594546254172667
Tommy Elphick,AFC Bournemouth,28,0.028097909144353138
Kolo Habib Touré,Liverpool,37,0.028053920542658938
Sulley Ali Muntari,RC Deportivo La Coruña,7,0.027996327491686034
Younes Kaboul,Sunderland,63,0.027879646063715024
John Terry,Chelsea,42,0.027630595685876478
Jozabed Sánchez Ruiz,Celta Vigo,49,0.027604341281208842
Kevin Toner,Aston Villa,32,0.02735292781696929
Dejan Lovren,Liverpool,134,0.027303160743324593
Zouhair Feddal,Real Betis,98,0.027020397769348465
Eliaquim Mangala,Manchester City,36,0.026844668938911197
Fabricio Coloccini,Newcastle United,27,0.02681312524346733
Carlos Alberto Sánchez Moreno,Aston Villa,102,0.02672826564630839
Damien Delaney,Crystal Palace,102,0.02579426717244074
Wes Brown,Sunderland,29,0.025787615009924266
Dan Gosling,AFC Bournemouth,36,0.025691019830646717
Chris Smalling,Manchester United,36,0.02538860776106309
Martin Kelly,Crystal Palace,31,0.025310939314406002
John Stones,Everton,104,0.02510100502625568
Samuel Yves Umtiti,Barcelona,816,0.02498412590178983
Sebastián Coates Nión,Sunderland,17,0.02490948877095621
Javier Alejandro Mascherano,Barcelona,270,0.024855852465090436
Sergio Ramos García,Real Madrid,97,0.024812061667631672
Jonas Olsson,West Bromwich Albion,35,0.024629173566869722
Joleon Lescott,Aston Villa,75,0.02462905451194802
Kurt Happy Zouma,Chelsea,29,0.02424942822179078
Toby Alderweireld,Tottenham Hotspur,129,0.02400241416342423
Unai Bustinza Martínez,Leganés,19,0.02384229677660125
Hugo Mallo Novegil,Celta Vigo,54,0.0236034039815954
Raphaël Varane,Real Madrid,79,0.02332911894982649
Gareth McAuley,West Bromwich Albion,97,0.02328752890699871
Stanislav Lobotka,Celta Vigo,41,0.02271870030131497
Carlos Henrique Casimiro,Real Madrid,73,0.02239513549277001
Thomas Vermaelen,Barcelona,377,0.02220877030042319
Tetchi Jores Charlemagne Ulrich Okore,Aston Villa,56,0.021620842852401314
Fabian Lukas Schär,RC Deportivo La Coruña,33,0.02153633106373541
Miguel Ángel Britos Cabrera,Watford,20,0.021242210180218955
Álvaro González Soberón,Villarreal,46,0.021048021303972212
John Michael Nchekwube Obinna,Chelsea,31,0.020920776230710272
Sergio Postigo Redondo,Levante UD,34,0.02089996754366707
Heurelho da Silva Gomes,Watford,61,0.020819817110866574
Gerard Piqué Bernabéu,Barcelona,978,0.02076871313249207
Erick Cathriel Cabaco Almada,Levante UD,22,0.02053659358230231
Chancel Mbemba Mangulu,Newcastle United,40,0.020387176366756528
Ezequiel Marcelo Garay,Valencia,59,0.0202919238987912
Marko Dmitrović,Eibar,55,0.019536687366128035
Francisco Javier García Fernández,Real Betis,49,0.019465939680259576
John O''Shea,Sunderland,38,0.01943226045172015
Alexander Mesa Travieso,Levante UD,4,0.01930943485301826
Timm Klose,Norwich City,52,0.01893065198561621
Sebastian Prödl,Watford,23,0.018895583754883566
Roberto Suárez Pier,Levante UD,10,0.01877027802075742
