player_name,team_name,passes,pass_danger
Granit Xhaka,Borussia Mönchengladbach,2219,0.03891264972809437
Gonzalo Alejandro Jara Reyes,FSV Mainz 05,229,0.03849483302753669
Yanni Regäsel,Hertha Berlin,272,0.03823599281122886
Joshua Kimmich,Bayern Munich,1527,0.03807525613333658
Stefan Reinartz,Eintracht Frankfurt,841,0.037938958511589876
Tobias Strobl,Hoffenheim,1128,0.037722559910171524
Jérôme Boateng,Bayern Munich,1285,0.03715743170965116
Waldemar Anton,Hannover 96,246,0.036592597184229976
Benedikt Höwedes,Schalke 04,534,0.0364028658982059
Gojko Kačar,Hamburger SV,529,0.03631168543177117
Per Ciljan Skjelbred,Hertha Berlin,1551,0.036017062599418184
Sven Bender,Borussia Dortmund,1163,0.035669445624574796
Mats Hummels,Borussia Dortmund,2349,0.035559196048855345
Hotaru Yamaguchi,Hannover 96,167,0.035503456874219255
Roger de Oliveira Bernardo,Ingolstadt,811,0.03458600366159153
Nico Elvedi,Borussia Mönchengladbach,1063,0.034077268927654863
Nico Schulz,Hertha Berlin,7,0.03350843286483276
Daniel Schwaab,VfB Stuttgart,1187,0.03340502160810692
Javier Martínez Aginaga,Bayern Munich,907,0.03328168374449556
Papiss Mison Djilobodji,Werder Bremen,667,0.03301565371149722
Gideon Jung,Hamburger SV,455,0.032294144341258234
Marco Russ,Eintracht Frankfurt,1021,0.03193155069706114
Benjamin Gorka,Darmstadt 98,5,0.031870155740208295
Marvin Wanitzek,VfB Stuttgart,5,0.03169079371960315
Miloš Pantović,Bayern Munich,1,0.031213104155659747
Neven Subotić,Borussia Dortmund,454,0.031133967466562072
Martin Hinteregger,Borussia Mönchengladbach,414,0.03089294640752545
Håvard Nordtveit,Borussia Mönchengladbach,1768,0.030885868087810693
Joël Andre Job Matip,Schalke 04,1732,0.030388432659399785
Tony Jantschke,Borussia Mönchengladbach,607,0.030081035328735014
Aytac Sulu,Darmstadt 98,568,0.028952817647312695
Adam Hloušek,VfB Stuttgart,206,0.02850096669131282
Jannik Vestergaard,Werder Bremen,1292,0.02840437644169047
Frederik Hillesborg Sørensen,FC Köln,905,0.028120472281673494
Medhi Amine El Mouttaqi Benatia,Bayern Munich,822,0.02781227762053264
Sokratis Papastathopoulos,Borussia Dortmund,1862,0.027572585373718678
Ronaldo Aparecido Rodrigues,Wolfsburg,1790,0.02742263192659657
Serdar Taşçı,Bayern Munich,194,0.027229761114149313
Fabian Lukas Schär,Hoffenheim,888,0.02715471081721023
Alejandro Gálvez Jimena,Werder Bremen,513,0.027086076781697853
Matija Nastasić,Schalke 04,6,0.02681824148439915
Dominique Heintz,FC Köln,1484,0.02669792044536349
Assani Lukimya-Mulongoti,Werder Bremen,380,0.0266217182808405
Kaan Ayhan,Eintracht Frankfurt,38,0.026417141895335863
Felipe Trevizan Martins,Hannover 96,28,0.026129127341271284
Holger Badstuber,Bayern Munich,395,0.025941469902504562
Ömer Toprak,Bayer Leverkusen,722,0.025628019580993828
Jeffrey Gouweleeuw,Augsburg,511,0.02533946738918865
Marvin Matip,Ingolstadt,1056,0.025312618402318885
Leon Aderemi Balogun,FSV Mainz 05,705,0.02517426658100456
Carlos Antonio Ascues Ávila,Wolfsburg,6,0.024471728966990833
Jonathan Tah,Bayer Leverkusen,1194,0.024413234941030947
Dante Bonfim da Costa Santos,Wolfsburg,1661,0.024298329031080892
Benjamin Hübner,Ingolstadt,720,0.024287498340753593
Fabian Lustenberger,Hertha Berlin,1389,0.024213909347567477
Timm Klose,Wolfsburg,485,0.024113794411914552
Timo Baumgartl,VfB Stuttgart,688,0.0240843719794467
Emir Spahić,Hamburger SV,1290,0.024020286695951135
Jan-Ingwer Callsen-Bracker,Augsburg,346,0.023913609897123957
Roman Neustädter,Schalke 04,1418,0.02377517087332272
Marvin Schulz,Borussia Mönchengladbach,267,0.02362296337446092
Slobodan Rajković,Darmstadt 98,212,0.023452729028583787
Christian Schulz,Hannover 96,996,0.0233072033382285
Marcelo Antônio Guedes Filho,Hannover 96,922,0.023279379256639376
Robin Knoche,Wolfsburg,608,0.023150246551409435
Stefan Bell,FSV Mainz 05,1563,0.022970770313021936
Kyriakos Papadopoulos,Bayer Leverkusen,381,0.022889539732141077
Carlos Augusto Zambrano Ochandarte,Eintracht Frankfurt,920,0.022570031476282712
Alexander Milosevic,Hannover 96,340,0.02238567812910187
Ermin Bičakčić,Hoffenheim,760,0.02237692609033089
Andreas Christensen,Borussia Mönchengladbach,1807,0.02218379956824408
Johan Danon Djourou-Gbadjere,Hamburger SV,1123,0.022083206565698083
Niklas Stark,Hertha Berlin,794,0.021832133153849426
Cleber Janderson Pereira Reis,Hamburger SV,758,0.021779859899392632
Georg Niedermeier,VfB Stuttgart,638,0.021553095328915445
Christoph Janker,Augsburg,150,0.02144110510708608
Niklas Süle,Hoffenheim,1691,0.021409983217323028
André Ramalho Silva,Bayer Leverkusen,612,0.021396491196151852
Ragnar Klavan,Augsburg,1501,0.02139575152017029
David Kinsombi,Eintracht Frankfurt,15,0.021287738918281323
Jeong-Ho Hong,Augsburg,919,0.02118126706234122
Mike-Steven Bähre,Hannover 96,4,0.021163094547314985
Niko Bungert,FSV Mainz 05,873,0.020976614114410454
Álvaro Domínguez Soto,Borussia Mönchengladbach,302,0.02061736215788707
Roel Brouwers,Borussia Mönchengladbach,185,0.02055126015837087
John Anthony Brooks,Hertha Berlin,1211,0.020309725707294952
Florian Kohls,Hertha Berlin,3,0.020142519286476212
Oliver Hüsing,Werder Bremen,1,0.020059993785040933
Toni Šunjić,VfB Stuttgart,516,0.019895237711144695
Federico Barba,VfB Stuttgart,75,0.019894927476235922
Sebastian Langkamp,Hertha Berlin,1190,0.019861608265434365
David Ángel Abraham,Eintracht Frankfurt,1104,0.019683044493313658
Martin Stranzl,Borussia Mönchengladbach,119,0.019364619351544734
Alexander Hack,FSV Mainz 05,372,0.01918767462824464
Mërgim Mavraj,FC Köln,387,0.018193143869058848
Dominik Maroh,FC Köln,1162,0.01788670736547346
Russell Canouse,Hoffenheim,8,0.01702133647973946
Dante Bonfim da Costa Santos,Bayern Munich,17,0.0167339268740794
Milos Veljkovic,Werder Bremen,18,0.01664329129209671
Nico Rinderknecht,Eintracht Frankfurt,2,0.015941411333268984
Ramazan Özcan,Ingolstadt,1102,0.0140830224397314
Christian Mathenia,Darmstadt 98,1067,0.01315484464031405
Ørjan Håskjold Nyland,Ingolstadt,214,0.01305533498424048
Tom Mickel,Hamburger SV,24,0.010680719998745694
David Yelldell,Bayer Leverkusen,20,0.010121788800816631
